_mileage,_mpg,_price,_year,brand_audi,brand_bmw,brand_ford,brand_hyundi,brand_merc,brand_skoda,brand_toyota,engineSize,fuelType_Diesel,fuelType_Electric,fuelType_Hybrid,fuelType_Other,fuelType_Petrol,transmission_Automatic,transmission_Manual,transmission_Other,transmission_Semi-Auto
67020,55.4,7700,2014,0,0,0,0,0,1,0,2.0,1,0,0,0,0,0,1,0,0
24194,57.7,7700,2018,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
45604,65.7,7700,2015,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
23161,68.9,7700,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
13683,69.0,7700,2018,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
39000,61.4,7699,2015,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
80299,56.5,7699,2012,0,0,0,0,1,0,0,2.1,1,0,0,0,0,1,0,0,0
69205,74.3,7699,2015,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
16001,57.7,7699,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
34263,88.3,7699,2015,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
24983,65.7,7699,2017,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
27399,50.4,7699,2015,0,0,0,1,0,0,0,1.4,0,0,0,0,1,0,1,0,0
49549,65.7,7699,2013,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
27426,65.7,7699,2017,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
13076,57.6,7699,2015,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
79929,74.3,7699,2016,0,0,0,0,0,1,0,1.6,1,0,0,0,0,0,1,0,0
29200,58.8,7699,2016,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,1,0,0
20603,47.9,7699,2016,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,0,0,1
16241,57.7,7699,2018,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
51988,74.3,7699,2013,0,1,0,0,0,0,0,1.6,1,0,0,0,0,0,1,0,0
55092,65.7,7699,2016,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
17178,62.8,7699,2017,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,1,0,0
37879,54.3,7699,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
60028,74.3,7699,2013,1,0,0,0,0,0,0,1.6,1,0,0,0,0,0,1,0,0
81008,68.9,7699,2014,1,0,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
38000,50.4,7699,2015,0,0,0,1,0,0,0,1.4,0,0,0,0,1,0,1,0,0
87489,53.3,7699,2014,0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
23576,65.7,7698,2014,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
6291,68.9,7698,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
13760,68.9,7698,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
35987,58.0,7698,2016,0,0,0,0,0,0,1,1.3,0,0,0,0,1,0,1,0,0
15126,68.9,7698,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
34597,44.8,7698,2014,0,0,1,0,0,0,0,1.5,0,0,0,0,1,0,1,0,0
24015,54.3,7698,2015,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
55904,74.3,7698,2015,0,0,0,0,0,1,0,1.6,1,0,0,0,0,0,1,0,0
9578,57.7,7698,2016,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
22384,65.7,7698,2014,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
23039,54.3,7698,2016,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
36101,60.1,7698,2013,0,0,1,0,0,0,0,1.6,1,0,0,0,0,0,1,0,0
17369,68.9,7698,2018,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
16220,68.9,7698,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
9708,70.6,7698,2015,0,0,1,0,0,0,0,1.6,1,0,0,0,0,0,1,0,0
11211,68.9,7698,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
27918,65.7,7698,2016,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
25580,68.9,7698,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
8243,68.9,7698,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
19654,68.9,7698,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
43059,58.0,7698,2017,0,0,0,0,0,0,1,1.3,0,0,0,0,1,0,1,0,0
10641,57.7,7698,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
40480,65.7,7698,2016,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
3655,60.1,7698,2019,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
9271,57.7,7698,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
50746,48.7,7698,2015,0,0,0,1,0,0,0,1.4,0,0,0,0,1,0,1,0,0
33286,54.3,7698,2016,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
13166,68.9,7698,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
15635,68.9,7698,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
51060,67.3,7698,2015,0,0,1,0,0,0,0,1.6,1,0,0,0,0,0,1,0,0
19799,54.3,7698,2016,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
57502,74.3,7698,2014,0,0,0,0,0,1,0,1.6,1,0,0,0,0,0,1,0,0
35259,78.4,7698,2015,0,0,0,1,0,0,0,1.6,1,0,0,0,0,0,1,0,0
32398,78.4,7698,2015,0,0,0,1,0,0,0,1.6,1,0,0,0,0,0,1,0,0
25858,65.7,7698,2015,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
5480,60.1,7698,2017,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
25411,54.3,7698,2016,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
43361,60.1,7698,2015,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
30012,55.4,7698,2018,0,0,0,1,0,0,0,0.0,0,0,0,0,1,0,1,0,0
8487,54.3,7698,2014,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
11881,68.9,7698,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
47330,61.4,7698,2015,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
19701,57.7,7697,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
16886,54.3,7697,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
36100,65.7,7697,2014,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
12847,69.0,7695,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
29568,58.0,7695,2015,0,0,0,0,0,0,1,1.3,0,0,0,0,1,0,1,0,0
13944,68.9,7695,2018,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
30889,47.9,7695,2013,0,0,1,0,0,0,0,1.6,0,0,0,0,1,1,0,0,0
16500,69.0,7695,2018,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
18146,50.4,7695,2016,0,0,0,1,0,0,0,1.4,0,0,0,0,1,0,1,0,0
15000,45.6,7695,2015,0,0,0,1,0,0,0,1.2,0,0,0,0,1,1,0,0,0
50380,74.3,7695,2015,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
35826,68.9,7695,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
28475,57.7,7695,2018,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
22066,68.9,7695,2018,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
5600,60.1,7695,2017,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
10911,64.2,7695,2016,0,0,0,0,0,1,0,1.0,0,0,0,0,1,1,0,0,0
29000,78.5,7695,2015,0,0,1,0,0,0,0,1.6,1,0,0,0,0,0,1,0,0
43680,88.3,7695,2016,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
41515,67.0,7695,2016,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,0,0,1
24402,57.7,7695,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
28200,54.3,7695,2015,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
51986,67.3,7695,2014,0,0,1,0,0,0,0,1.6,1,0,0,0,0,0,1,0,0
67000,67.3,7695,2015,0,0,1,0,0,0,0,1.6,1,0,0,0,0,0,1,0,0
22022,60.1,7695,2017,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
31895,47.9,7695,2017,0,0,1,0,0,0,0,1.6,0,0,0,0,1,0,0,0,1
113500,54.3,7695,2012,1,0,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
10262,69.0,7695,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
12153,60.1,7695,2018,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
30100,68.9,7695,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
15885,60.1,7695,2018,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
27136,54.3,7695,2016,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
21844,68.9,7695,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
90610,68.9,7695,2016,0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
59260,74.3,7695,2015,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
18078,57.7,7695,2017,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
17500,57.7,7695,2017,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
15844,67.0,7695,2016,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,0,0,1
26219,57.7,7695,2018,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
26353,57.7,7695,2017,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
23400,55.4,7695,2013,0,0,0,0,0,0,1,1.3,0,0,0,0,1,0,0,0,1
75000,67.3,7695,2015,0,0,1,0,0,0,0,1.6,1,0,0,0,0,0,1,0,0
26019,57.7,7695,2018,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
29840,54.3,7695,2014,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
32290,65.7,7695,2016,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
6368,57.7,7695,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
28572,68.9,7695,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
36730,60.1,7695,2015,0,0,0,0,0,1,0,1.2,0,0,0,0,1,0,1,0,0
19700,68.9,7695,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
12203,68.9,7695,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
19451,69.0,7695,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
15628,68.9,7695,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
47500,78.4,7695,2015,0,0,0,1,0,0,0,1.6,1,0,0,0,0,0,1,0,0
21689,68.9,7695,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
30495,57.7,7695,2018,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
13000,54.3,7695,2015,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
59465,67.3,7695,2016,0,0,0,0,0,1,0,1.6,1,0,0,0,0,0,1,0,0
31649,58.0,7695,2015,0,0,0,0,0,0,1,1.3,0,0,0,0,1,0,1,0,0
36440,78.5,7695,2017,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
14956,60.1,7695,2018,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
39170,58.8,7695,2015,0,0,0,0,0,1,0,1.2,0,0,0,0,1,0,1,0,0
51986,67.3,7695,2014,0,0,1,0,0,0,0,1.6,1,0,0,0,0,0,1,0,0
25128,54.3,7695,2015,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
7913,60.1,7695,2017,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
26514,65.7,7695,2015,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
12868,54.3,7695,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
25017,57.7,7692,2018,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,1,0,0
40000,64.2,7692,2017,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,1,0,0
29747,54.3,7691,2016,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
17290,68.9,7691,2018,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
28367,65.7,7691,2015,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
34296,65.7,7691,2015,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
49030,88.3,7691,2016,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
22822,54.3,7691,2016,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
31048,76.4,7691,2015,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
24377,55.4,7691,2016,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
24755,65.7,7691,2015,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
21512,57.7,7691,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
17389,64.2,7690,2018,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,1,0,0
24394,58.8,7690,2017,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,1,0,0
46079,78.5,7690,2015,0,0,0,0,0,1,0,1.4,1,0,0,0,0,0,0,0,1
50130,60.1,7690,2017,0,0,0,0,0,1,0,1.2,0,0,0,0,1,0,1,0,0
12515,68.9,7690,2018,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
10173,60.1,7690,2018,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
8623,60.1,7690,2018,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
10819,60.1,7690,2018,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
22678,69.0,7690,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
77430,74.3,7690,2014,1,0,0,0,0,0,0,1.6,1,0,0,0,0,0,1,0,0
14062,64.2,7690,2017,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,1,0,0
27519,74.3,7690,2016,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
46306,61.4,7690,2015,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
22659,58.8,7690,2017,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,1,0,0
19189,54.3,7690,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
5703,60.1,7690,2018,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
19171,57.7,7690,2018,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,1,0,0
36270,60.1,7690,2013,0,0,1,0,0,0,0,1.6,1,0,0,0,0,0,1,0,0
29495,55.4,7690,2014,0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
19131,54.3,7690,2016,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
65569,68.9,7689,2016,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
28000,65.7,7688,2015,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
30690,58.0,7688,2016,0,0,0,0,0,0,1,1.3,0,0,0,0,1,0,1,0,0
8043,60.1,7685,2018,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
39001,60.1,7683,2017,0,0,0,0,0,1,0,1.2,0,0,0,0,1,0,1,0,0
12607,68.9,7680,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
21819,57.7,7680,2018,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
41217,65.7,7679,2014,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
16023,54.3,7678,2015,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
22358,76.4,7676,2014,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
35201,56.5,7676,2014,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
60000,65.7,7675,2013,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
10316,69.0,7675,2018,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
70000,45.6,7675,2009,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
30093,44.8,7673,2014,0,0,1,0,0,0,0,1.6,0,0,0,0,1,1,0,0,0
29959,65.7,7672,2014,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
58173,65.7,7672,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
13450,54.3,7672,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
36626,65.7,7670,2015,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
21700,47.9,7669,2014,0,0,1,0,0,0,0,1.6,0,0,0,0,1,0,0,0,1
60000,55.4,7667,2013,1,0,0,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
11050,65.7,7667,2017,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
18839,54.3,7660,2016,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
45878,74.3,7660,2015,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
54224,60.1,7660,2015,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
30868,57.7,7659,2018,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
13365,60.1,7658,2018,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
24108,57.7,7656,2017,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
32328,53.3,7652,2015,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
63000,47.1,7651,2013,0,0,1,0,0,0,0,2.0,1,0,0,0,0,1,0,0,0
73744,64.2,7650,2016,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
44226,55.4,7650,2015,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
18043,57.7,7650,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
44152,67.3,7650,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,1,0,0,0
36441,60.1,7650,2014,0,0,1,0,0,0,0,1.6,1,0,0,0,0,0,1,0,0
19200,55.4,7650,2012,1,0,0,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
44000,78.5,7650,2017,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
46123,53.3,7650,2015,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
12134,68.9,7650,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
51205,67.3,7650,2015,0,0,1,0,0,0,0,1.6,1,0,0,0,0,0,1,0,0
18397,76.4,7650,2015,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
29786,72.4,7646,2015,0,0,0,1,0,0,0,1.6,1,0,0,0,0,0,1,0,0
27155,64.2,7645,2017,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,1,0,0
8895,57.7,7643,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
36182,65.7,7641,2015,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
22480,65.7,7641,2015,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
14744,69.0,7641,2018,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
20346,54.3,7640,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
61599,65.7,7640,2015,0,0,0,1,0,0,0,1.7,1,0,0,0,0,0,1,0,0
67000,51.4,7640,2013,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
38011,78.4,7637,2016,0,0,0,1,0,0,0,1.6,1,0,0,0,0,0,1,0,0
21471,74.3,7636,2016,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
29400,55.0,7633,2015,0,0,0,0,0,0,1,1.3,0,0,0,0,1,0,1,0,0
18608,65.7,7630,2015,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
18608,65.7,7630,2015,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
9895,54.3,7627,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
22501,78.5,7626,2015,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
13404,57.7,7625,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
39771,46.3,7625,2014,0,0,0,0,0,0,1,1.6,0,0,0,0,1,0,1,0,0
10006,57.7,7623,2018,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
31189,57.7,7622,2017,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
10049,57.7,7620,2017,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
42540,44.1,7620,2015,0,0,1,0,0,0,0,1.6,0,0,0,0,1,0,0,0,1
42580,53.3,7610,2013,1,0,0,0,0,0,0,1.4,0,0,0,0,1,0,1,0,0
9511,57.7,7610,2017,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
41758,88.3,7610,2015,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
43394,62.8,7610,2015,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
29488,60.1,7603,2017,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
12071,68.9,7601,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
18500,53.3,7600,2013,0,0,0,0,0,1,0,1.2,0,0,0,0,1,0,1,0,0
38602,70.6,7600,2015,0,0,1,0,0,0,0,1.6,1,0,0,0,0,0,1,0,0
17838,54.3,7600,2016,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
14733,54.3,7600,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
22199,57.7,7600,2018,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
43919,61.4,7600,2015,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
42381,51.4,7600,2014,0,0,0,0,0,0,1,1.3,0,0,0,0,1,0,1,0,0
15618,60.1,7600,2017,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
18565,67.3,7600,2016,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,1,0,0
32412,60.1,7600,2017,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
10610,57.7,7600,2017,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,1,0,0
10693,57.7,7600,2018,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
5800,60.1,7600,2018,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
38406,62.8,7600,2014,0,0,0,1,0,0,0,1.7,1,0,0,0,0,0,1,0,0
70167,58.9,7600,2018,0,0,0,0,0,0,1,1.5,0,0,0,0,1,0,1,0,0
11834,57.7,7600,2018,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
27439,44.1,7600,2015,0,0,1,0,0,0,0,1.6,0,0,0,0,1,0,0,0,1
31816,44.8,7600,2015,0,0,1,0,0,0,0,1.6,0,0,0,0,1,0,0,0,1
8007,57.7,7600,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
46660,74.3,7600,2015,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
12426,57.7,7600,2018,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
21884,57.7,7600,2014,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
15372,68.9,7600,2017,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0
27741,65.7,7600,2014,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
11938,60.1,7600,2017,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
15084,57.7,7600,2018,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
14630,54.3,7600,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
11447,57.7,7600,2018,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
35640,57.7,7600,2017,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
39915,44.1,7599,2014,0,0,1,0,0,0,0,1.6,0,0,0,0,1,1,0,0,0
32562,55.4,7599,2017,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
28971,68.9,7599,2017,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,1,0,0
14226,54.3,7599,2017,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
20710,57.7,7599,2017,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,1,0,0
54672,67.3,7599,2014,0,0,1,0,0,0,0,1.6,1,0,0,0,0,0,1,0,0
32505,57.7,7599,2014,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
15385,54.3,7599,2016,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
31433,53.3,7599,2015,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
70352,53.3,7599,2014,0,0,0,1,0,0,0,1.7,1,0,0,0,0,0,1,0,0
26536,65.7,7599,2014,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
32113,55.4,7599,2017,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,1,0,0
20710,57.7,7599,2017,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,1,0,0
3617,67.3,7599,2018,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,1,0,0
50416,74.3,7599,2014,1,0,0,0,0,0,0,1.6,1,0,0,0,0,0,1,0,0
31141,52.3,7599,2015,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
32332,54.3,7599,2016,0,0,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0
73701,47.1,7599,2013,0,0,1,0,0,0,0,2.0,1,0,0,0,0,1,0,0,0
